bookNr,name,dies,sex,age,isHighBorn,isWarg,isMagicUser,isBastard,isPOV,prevChapterAmount,hasValyrianSteel,height,hairColor,eyeColor,houseAllegiance,organization,location,title
3,Lester,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
3,Harmune,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
3,Emmett,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
3,Garse Goodbrook,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Goodbrook,none,unknown,Ser
3,Jothos Slynt,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Slynt,none,unknown,
3,Danos Slynt,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Slynt,none,unknown,
3,Alesander Staedmon,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Staedmon,none,unknown,
3,Togg Joth,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Joth,none,unknown,
3,Pyg,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
3,Three Toes,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
3,Jonelle Cerwyn,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Cerwyn,none,unknown,
3,Monterys Velaryon,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Velaryon,none,unknown,Lord
3,Cadwyle,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
3,Triston Farwynd,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Farwynd,none,unknown,Lord
3,Maron Volmark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Volmark,none,unknown,Lord
3,Myre,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Myre,none,unknown,Lord
3,Stonetree,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stonetree,none,unknown,Lord
3,Alyn Orkwood,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Orkwood,none,unknown,Lord
3,Balon Tawney,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tawney,none,unknown,Lord
3,Jeyne Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
3,Lyonel Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Ser
3,Damion Lannister,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Lannister,none,unknown,Ser
3,Shiera Lannister,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Lannister,none,unknown,Lady
3,Lucion Lannister,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Lannister,none,unknown,Ser
3,Lanna Jast,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Jast,none,unknown,
3,Margot Peake,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Peake,none,unknown,
3,Titus Peake,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Peake,none,unknown,Lord
3,Benedict Broom,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Broom,none,unknown,Ser
3,Damon Marbrand,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Marbrand,none,unknown,Lord
3,Tybolt Crakehall,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Crakehall,none,unknown,Ser
3,Lyle Crakehall,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Crakehall,none,unknown,Ser
3,Philip Plumm,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Plumm,none,unknown,Lord
3,Steffon Swyft,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Swyft,none,unknown,Ser
3,Joanna Swyft,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Swyft,none,unknown,
3,Shierle Sarsfield,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Sarsfield,none,unknown,
3,Selmond Stackspear,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stackspear,none,unknown,Lord
3,Steffon Stackspear,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stackspear,none,unknown,Ser
3,Terrence Kenning,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Kenning,none,unknown,Lord
3,Obara Sand,0,F,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Sand,none,unknown,
3,Nymeria Sand,0,F,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Sand,none,unknown,
3,Tyene Sand,0,F,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Sand,none,unknown,
3,Sarella Sand,0,F,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Sand,none,unknown,
3,Elia Sand,0,F,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Sand,none,unknown,
3,Obella Sand,0,F,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Sand,none,unknown,
3,Dorea Sand,0,F,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Sand,none,unknown,
3,Loreza Sand,0,F,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Sand,none,unknown,
3,Perros Blackmont,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Blackmont,none,unknown,
3,Delonne Allyrion,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Allyrion,none,unknown,Lady
3,Nymella Toland,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Toland,none,unknown,Lady
3,Ronald Vance,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vance,none,unknown,Ser
3,Hugo Vance,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vance,none,unknown,Ser
3,Ellery Vance,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vance,none,unknown,Ser
3,Kirth Vance,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vance,none,unknown,
3,Robert Paege,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Paege,none,unknown,Ser
3,Tristan Ryger,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Ryger,none,unknown,
3,Norbert Vance,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vance,none,unknown,Lord
3,Theomar Smallwood,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Smallwood,none,unknown,Lord
3,Mern IX Gardener,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Gardener,none,unknown,King
3,Luthor Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,Ser
3,Elyn Tyrell,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,Lady
3,Theodore Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,Ser
3,Lia Tyrell,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,Lady
3,Luthor Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,
3,Medwick,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
3,Olene Blackbar,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Blackbar,none,unknown,
3,Leo Blackbar,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Blackbar,none,unknown,Ser
3,Leo Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,
3,Quentin Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,Ser
3,Olymer Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,Ser
3,Lysa Tyrell,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,Lady
3,Raymund Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,
3,Rickard Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,
3,Normund,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
3,Victor Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,Ser
3,Victaria Bulwer,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Bulwer,none,unknown,
3,Jon Bulwer,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Bulwer,none,unknown,Lord
3,Leo Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,Ser
3,Alys Beesbury,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Beesbury,none,unknown,Lady
3,Leona Tyrell,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,
3,Lyonel Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,
3,Lucas Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,
3,Lorent Tyrell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tyrell,none,unknown,
3,Orton Merryweather,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Merryweather,none,unknown,
3,Ebben,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
3,Hal,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
3,Jack Bulwer,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Bulwer,none,unknown,
3,Wallace Massey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Massey,none,unknown,
3,Dennett,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
3,Roone,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
3,Dryn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Mollander,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Alleras,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Roone,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Rosey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Pate,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Emma,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Armen,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Archmaester Ebrose,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Archmaester
,Archmaester Walgrave,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Archmaester
,Archmaester Benedict,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Archmaester
,Archmaester Vaellyn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Archmaester
,Archmaester Perestan,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Archmaester
,Mollos,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Archmaester Ryam,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Archmaester
,Emmond,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Steffarion Sparr,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Sparr,none,unknown,
,Greydon Goodbrother,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Goodbrother,none,unknown,
,Gormond Goodbrother,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Goodbrother,none,unknown,
,Gran Goodbrother,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Goodbrother,none,unknown,
,Norjen,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Rus,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Tarle,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Quellon Greyjoy,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Greyjoy,none,unknown,Lord
,Harlon Greyjoy,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Greyjoy,none,unknown,
,Greyjoy,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Greyjoy,none,unknown,Lady
,Donel Greyjoy,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Greyjoy,none,unknown,
,Urrigon Greyjoy,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Greyjoy,none,unknown,
,Greyjoy,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Greyjoy,none,unknown,Lady
,Robin Greyjoy,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Greyjoy,none,unknown,
,Gysella Goodbrother,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Goodbrother,none,unknown,
,Gwin Goodbrother,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Goodbrother,none,unknown,
,Murenmure,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
,Greyjoy,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Greyjoy,none,unknown,Lady
,Urras Ironfoot,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Ironfoot,none,unknown,King
,Sylas Flatnose,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Flatnose,none,unknown,King
,Harrag Hoare,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hoare,none,unknown,King
,Olyvar Martell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Martell,none,unknown,
,Jeyne Fowler,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Fowler,none,unknown,
,Jennelyn Fowler,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Fowler,none,unknown,
,Ricasso,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Manfrey Martell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Martell,none,unknown,Ser
,Myles,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
,Senelle,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Jocelyn Swyft,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Swyft,none,unknown,
,Puckens,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Shortear,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Rugen,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Illifer,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
,Creighton Longbough,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Longbough,none,unknown,Ser
,Herbert Bolling,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Bolling,none,unknown,Ser
,Lucas Lothston,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Lothston,none,unknown,Lord
,Manfryd Lothston,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Lothston,none,unknown,
,Shadrich,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
,Hibald,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Naggle,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Galladon,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
,Septon Jorquen,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Septon
,Commander Orbert Caswell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Caswell,none,unknown,Lord Commander
,Colloquo Votar,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Votar,none,unknown,
,Thomax,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
,Commander Osric Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,Lord Commander
,Denyo Terys,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Terys,none,unknown,
,Captain Ternesio Terys,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Terys,none,unknown,Captain
,Yorko Terys,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Terys,none,unknown,
,The Waif,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Lambert Turnberry,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Turnberry,none,unknown,Ser
,Balman Byrch,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Byrch,none,unknown,Ser
,Garth XII Gardener,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Gardener,none,unknown,King
,Quenton Hightower,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hightower,none,unknown,Lord
,Rennifer Longwaters,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Longwaters,none,unknown,
,Alyn Velaryon,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Velaryon,none,unknown,Lord
,Danelle Lothston,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Lothston,none,unknown,Lady
,Denys Darklyn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Darklyn,none,unknown,Lord
,Rufus Leek,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Leek,none,unknown,Ser
,ala,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Lady
,Symon Hollard,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hollard,none,unknown,Ser
,Jon Hollard,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hollard,none,unknown,Ser
,Robin Hollard,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hollard,none,unknown,
,Steffon Hollard,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hollard,none,unknown,Ser
,Septa Roelle,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Septa
,Dick Crabb,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Crabb,none,unknown,
,Humfrey Wagstaff,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Wagstaff,none,unknown,
,Gretchel,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Maddy,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Symond Templeton,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Templeton,none,unknown,
,Benedar Belmore,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Belmore,none,unknown,Lord
,Samwell Stone,0,M,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Stone,none,unknown,
,Ronnel Arryn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Arryn,none,unknown,
,Boremund Harlaw,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Harlaw,none,unknown,
,Hotho Harlaw,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Harlaw,none,unknown,
,Harras Harlaw,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Harlaw,none,unknown,Ser
,Sigfryd Harlaw,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Harlaw,none,unknown,
,Three-Tooth,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Tristifer Botley,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Botley,none,unknown,Lord
,Harren Botley,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Botley,none,unknown,
,Gwynesse Greyjoy,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Greyjoy,none,unknown,Lady
,Theomore Harlaw,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Harlaw,none,unknown,Lord
,Aenar Targaryen,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Targaryen,none,unknown,Lord
,Beron Blacktyde,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Blacktyde,none,unknown,
,The Old Grey Gull,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Archmaester Haereg,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Archmaester
,Archmaester Rigney,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Archmaester
,Denestan,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
,Germund Botley,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Botley,none,unknown,Lord
,Joseran,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
,Jon Myre,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Myre,none,unknown,
,Lucas Codd,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Codd,none,unknown,
,Harren,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,The Red Oarsman,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Kemmett Pyke,0,M,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Pyke,none,unknown,
,Rodrik Freeborn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Freeborn,none,unknown,
,Torwold Browntooth,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Browntooth,none,unknown,
,Melara Hetherspoon,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hetherspoon,none,unknown,
,Ossifer Plumm,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Plumm,none,unknown,
,Wat,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Maggy,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Owen Merryweather,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Merryweather,none,unknown,Lord
,Edgerran Oakheart,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Oakheart,none,unknown,Lord
,Alester Oakheart,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Oakheart,none,unknown,
,Olyvar Oakheart,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Oakheart,none,unknown,Ser
,Septa Eglantine,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Septa
,Gascoyne,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
,Maron Martell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Martell,none,unknown,Prince
,Lucamore Strong,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Strong,none,unknown,Ser
,Criston Cole,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Cole,none,unknown,Ser
,Alyse Ladybright,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Ladybright,none,unknown,Lady
,Cedric Payne,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Payne,none,unknown,Ser
,Lorimer,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
,Hyle Hunt,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hunt,none,unknown,Ser
,Alyn Hunt,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hunt,none,unknown,Ser
,Ben Bushy,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Bushy,none,unknown,Ser
,Richard Farrow,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Farrow,none,unknown,Ser
,Will,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
,Edmund Ambrose,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Ambrose,none,unknown,Ser
,Hugh Beesbury,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Beesbury,none,unknown,Ser
,Owen Inchfield,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Inchfield,none,unknown,Ser
,Clarence Crabb,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Crabb,none,unknown,Ser
,Meggett,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Commander Brynden Rivers,0,M,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Rivers,none,unknown,Lord Commander
,Garrison Prester,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Prester,none,unknown,Lord
,Robin Moreland,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Moreland,none,unknown,Lord
,Jon Bettley,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Bettley,none,unknown,
,Humfrey Swyft,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Swyft,none,unknown,
,The Greatheart,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Gyles,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
,Orivel,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
,Addison Hill,0,M,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Hill,none,unknown,Ser
,Michael Mertyns,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Mertyns,none,unknown,Ser
,Jeffory Norcross,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Norcross,none,unknown,Ser
,Tom Costayne,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Costayne,none,unknown,Ser
,Donnel,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
,Robert Flowers,0,M,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Flowers,none,unknown,Ser
,Rolland Darklyn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Darklyn,none,unknown,Ser
,Dorcas,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Septon Raynard,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Septon
,Septon Torbert,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Septon
,Septon Ollidor,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Septon
,Nute,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Ralf Stonehouse,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stonehouse,none,unknown,
,Ralf Kenning,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Kenning,none,unknown,
,Ralf,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Fralegg,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
,Alvyn Sharp,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Sharp,none,unknown,
,Will Humble,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Humble,none,unknown,
,Lenwood Tawney,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tawney,none,unknown,
,Romny Weaver,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Weaver,none,unknown,
